Locations of each point along axis of the fairway of the Waal River (Netherlands)
column names refer to M: distance along the axis, X: x-coordinate, Y: y-coordinate
index column gives the index of the point along the axis of the fairway
Index column links the locations to the bed elevation and dates
XY locations given in RDNew reference system (crs code: EPSG:28992)

,M,X,Y
7500,7499.995033340468,171679.87738167122,434582.8728341572
7501,7500.995033343113,171678.87778673694,434582.90129417554
7502,7501.995033342565,171677.87819180638,434582.9297542125
7503,7502.995033341911,171676.87859687582,434582.95821424574
7504,7503.995033341257,171675.87900194526,434582.986674279
7505,7504.995033340603,171674.8794070147,434583.0151343122
7506,7505.995033339949,171673.87981208414,434583.04359434545
7507,7506.995033339295,171672.88021715358,434583.0720543787
7508,7507.995033338641,171671.88062222302,434583.1005144119
7509,7508.9950333379875,171670.88102729246,434583.12897444516
7510,7509.995033344463,171669.88143235445,434583.1574344672
7511,7510.995033343809,171668.8818374239,434583.18589450046
7512,7511.995033343155,171667.88224249333,434583.2143545337
7513,7512.995033342501,171666.88264756277,434583.24281456694
7514,7513.995033341847,171665.8830526322,434583.2712746002
7515,7514.995033344917,171664.88345769793,434583.2997346334
7516,7515.995033344263,171663.88386276737,434583.32819466665
7517,7516.995033343609,171662.8842678368,434583.3566546999
7518,7517.995033342955,171661.88467290625,434583.38511473313
7519,7518.995033341983,171660.8850779757,434583.4135747552
7520,7519.995033341329,171659.88548304513,434583.44203478843
7521,7520.995033340675,171658.88588811457,434583.47049482167
7522,7521.995033340021,171657.886293184,434583.4989548549
7523,7522.995033339367,171656.88669825345,434583.52741488814
7524,7523.995033338713,171655.8871033229,434583.5558749214
7525,7524.995033338165,171654.88750839233,434583.58433495834
7526,7525.995033344959,171653.88791345432,434583.6127949916
7527,7526.995033343881,171652.88831852376,434583.6412550099
7528,7527.995033343227,171651.8887235932,434583.66971504316
7529,7528.995033335125,171650.8891286701,434583.6981750764
7530,7529.995033338195,171649.8895337358,434583.72663510963
7531,7530.995033345094,171648.8899387978,434583.7550951466
7532,7531.99503334444,171647.89034386724,434583.78355517983
7533,7532.995033343786,171646.89074893668,434583.8120152131
7534,7533.995033342709,171645.89115400612,434583.8404752314
7535,7534.995033342055,171644.89155907556,434583.86893526465
7536,7535.995033341401,171643.891964145,434583.8973952979
7537,7536.995033340747,171642.89236921445,434583.9258553311
7538,7537.9950333401985,171641.8927742839,434583.9543153681
7539,7538.9950333395445,171640.89317935333,434583.9827754013
7540,7539.995033338891,171639.89358442277,434584.01123543456
7541,7540.995033338237,171638.8939894922,434584.0396954678
7542,7541.995033337159,171637.89439456165,434584.06815548614
7543,7542.9950333402285,171636.89479962736,434584.0966155194
7544,7543.99503333968,171635.8952046968,434584.12507555634
7545,7544.995033339026,171634.89560976624,434584.1535355896
7546,7545.995033338372,171633.8960148357,434584.1819956228
7547,7546.995033345166,171632.89641989768,434584.21045565605
7548,7547.995033344512,171631.89682496712,434584.2389156893
7549,7548.995033343858,171630.89723003656,434584.2673757225
7550,7549.995033343204,171629.897635106,434584.29583575577
7551,7550.995033342232,171628.89804017544,434584.3242957778
7552,7551.995033341578,171627.89844524488,434584.35275581107
7553,7552.995033340924,171626.89885031432,434584.3812158443
7554,7553.99503334027,171625.89925538376,434584.40967587754
7555,7554.995033339616,171624.8996604532,434584.4381359108
7556,7555.995033342686,171623.90006551892,434584.466595944
7557,7556.995033342032,171622.90047058836,434584.49505597726
7558,7557.995033341378,171621.9008756578,434584.5235160105
7559,7558.995033340724,171620.90128072724,434584.55197604373
7560,7559.995033339752,171619.90168579668,434584.5804360658
7561,7560.995033339098,171618.90209086612,434584.60889609903
7562,7561.995033338444,171617.90249593556,434584.63735613227
7563,7562.99503333779,171616.902901005,434584.6658161655
7564,7563.995033344584,171615.903306067,434584.69427619874
7565,7564.99503334393,171614.90371113643,434584.722736232
7566,7565.995033343276,171613.90411620587,434584.7511962652
7567,7566.995033342728,171612.9045212753,434584.7796563022
7568,7567.995033342074,171611.90492634475,434584.8081163354
7569,7568.99503334472,171610.90533141047,434584.83657635376
7570,7569.995033344066,171609.9057364799,434584.865036387
7571,7570.995033343412,171608.90614154935,434584.89349642023
7572,7571.995033342758,171607.9065466188,434584.9219564535
7573,7572.995033342209,171606.90695168823,434584.95041649044
7574,7573.995033341555,171605.90735675767,434584.9788765237
7575,7574.9950333409015,171604.9077618271,434585.0073365569
7576,7575.995033339824,171603.90816689655,434585.03579657525
7577,7576.99503333917,171602.908571966,434585.0642566085
7578,7577.995033338516,171601.90897703543,434585.0927166417
7579,7578.995033337862,171600.90938210487,434585.12117667496
7580,7579.995033344761,171599.90978716686,434585.1496367119
7581,7580.9950333441075,171598.9101922363,434585.17809674516
7582,7581.9950333434535,171597.91059730574,434585.2065567784
7583,7582.9950333428,171596.9110023752,434585.23501681164
7584,7583.995033334274,171595.91140745208,434585.26347683
7585,7584.995033344791,171594.91181251034,434585.2919368632
7586,7585.995033344243,171593.91221757978,434585.3203969002
7587,7586.995033343589,171592.91262264922,434585.3488569334
7588,7587.995033342935,171591.91302771866,434585.37731696665
7589,7588.995033342281,171590.9134327881,434585.4057769999
7590,7589.995033341627,171589.91383785754,434585.4342370331
7591,7590.995033340973,171588.91424292699,434585.46269706637
7592,7591.995033340319,171587.91464799643,434585.4911570996
7593,7592.995033339347,171586.91505306587,434585.51961712167
7594,7593.995033338693,171585.9154581353,434585.5480771549
7595,7594.995033338039,171584.91586320475,434585.57653718814
7596,7595.995033344833,171583.91626826674,434585.6049972214
7597,7596.9950333367315,171582.91667334363,434585.6334572546
7598,7597.995033339801,171581.91707840934,434585.66191728786
7599,7598.995033339147,171580.91748347878,434585.6903773211
7600,7599.995033338493,171579.91788854823,434585.71883735433
7601,7600.995033345287,171578.91829361022,434585.74729738757
7602,7601.995033344315,171577.91869867966,434585.77575740963
7603,7602.995033343661,171576.9191037491,434585.80421744287
7604,7603.995033343007,171575.91950881854,434585.8326774761
7605,7604.995033342353,171574.91991388798,434585.86113750935
7606,7605.995033341699,171573.92031895742,434585.8895975426
7607,7606.995033341045,171572.92072402686,434585.9180575758
7608,7607.995033340391,171571.9211290963,434585.94651760906
7609,7608.995033339843,171570.92153416574,434585.974977646
7610,7609.995033342912,171569.92193923146,434586.00343767926
7611,7610.995033341835,171568.9223443009,434586.0318976976
7612,7611.995033341181,171567.92274937034,434586.06035773084
7613,7612.995033340527,171566.92315443978,434586.0888177641
7614,7613.995033339873,171565.92355950922,434586.1172777973
7615,7614.995033339324,171564.92396457866,434586.1457378343
7616,7615.9950333386705,171563.9243696481,434586.1741978675
7617,7616.995033338017,171562.92477471754,434586.20265790075
7618,7617.995033344386,171561.92517977953,434586.2311179191
7619,7618.995033343732,171560.92558484897,434586.2595779523
7620,7619.995033343078,171559.9259899184,434586.28803798556
7621,7620.995033342424,171558.92639498785,434586.3164980188
7622,7621.995033341876,171557.9268000573,434586.34495805576
7623,7622.995033344945,171556.927205123,434586.373418089
7624,7623.995033344291,171555.92761019245,434586.40187812224
7625,7624.995033343213,171554.9280152619,434586.4303381406
7626,7625.9950333425595,171553.92842033133,434586.4587981738
7627,7626.995033341906,171552.92882540077,434586.48725820705
7628,7627.995033341357,171551.9292304702,434586.515718244
7629,7628.995033340703,171550.92963553965,434586.54417827725
7630,7629.995033340049,171549.9300406091,434586.5726383105
7631,7630.995033339395,171548.93044567853,434586.60109834373
7632,7631.995033338741,171547.93085074797,434586.62955837697
7633,7632.9950333380875,171546.9312558174,434586.6580184102
7634,7633.995033344563,171545.9316608794,434586.68647843227
7635,7634.995033343909,171544.93206594884,434586.7149384655
7636,7635.995033343255,171543.93247101828,434586.74339849874
7637,7636.995033342601,171542.93287608773,434586.771858532
7638,7637.995033341947,171541.93328115717,434586.8003185652
7639,7638.995033345017,171540.93368622288,434586.82877859846
7640,7639.995033344363,171539.93409129232,434586.8572386317
7641,7640.995033343709,171538.93449636176,434586.88569866493
7642,7641.994995792467,171537.9348030761,434586.90889852494
7643,7642.994995790715,171536.93484293297,434586.91782649606
7644,7643.994995792687,171535.93488278612,434586.9267544672
7645,7644.994995790935,171534.934922643,434586.9356824383
7646,7645.994995792941,171533.93496249616,434586.94461041316
7647,7646.994995791189,171532.93500235304,434586.9535383843
7648,7647.994995793161,171531.9350422062,434586.9624663554
7649,7648.994995791409,171530.93508206308,434586.97139432654
7650,7649.994995793415,171529.93512191623,434586.9803223014
7651,7650.994995791662,171528.93516177312,434586.9892502725
7652,7651.994995793635,171527.93520162627,434586.99817824364
7653,7652.994995788157,171526.93524148688,434587.00710621476
7654,7653.994995793855,171525.9352813363,434587.0160341859
7655,7654.994995788411,171524.9353211969,434587.02496216074
7656,7655.994995794109,171523.93536104634,434587.03389013186
7657,7656.994995788631,171522.93540090695,434587.042818103
7658,7657.994995794329,171521.93544075638,434587.0517460741
7659,7658.994995788851,171520.935480617,434587.06067404523
7660,7659.994995794582,171519.93552046642,434587.0696020201
7661,7660.994995789104,171518.93556032702,434587.0785299912
7662,7661.994995794802,171517.93560017645,434587.08745796233
7663,7662.994995789324,171516.93564003706,434587.09638593346
7664,7663.99499579133,171515.93567989022,434587.1053139083
7665,7664.994995789578,171514.9357197471,434587.11424187943
7666,7665.994995791418,171513.93575960025,434587.12316983566
7667,7666.994995789665,171512.93579945713,434587.1320978068
7668,7667.9949957916715,171511.9358393103,434587.14102578163
7669,7668.994995789919,171510.93587916717,434587.14995375276
7670,7669.994995791892,171509.93591902032,434587.1588817239
7671,7670.994995790139,171508.9359588772,434587.167809695
7672,7671.994995792145,171507.93599873036,434587.17673766986
7673,7672.994995794118,171506.93603858352,434587.185665641
7674,7673.994995792365,171505.9360784404,434587.1945936121
7675,7674.994995794338,171504.93611829355,434587.20352158323
7676,7675.9949957925855,171503.93615815043,434587.21244955435
7677,7676.994995794592,171502.9361980036,434587.2213775292
7678,7677.994995792839,171501.93623786047,434587.2303055003
7679,7678.994995794812,171500.93627771363,434587.23923347145
7680,7679.994995793059,171499.9363175705,434587.2481614426
7681,7680.994995795032,171498.93635742366,434587.2570894137
7682,7681.994995793313,171497.93639728054,434587.26601738855
7683,7682.994995787835,171496.93643714115,434587.2749453597
7684,7683.994995789808,171495.9364769943,434587.2838733308
7685,7684.994995788055,171494.9365168512,434587.2928013019
7686,7685.994995790062,171493.93655670434,434587.3017292768
7687,7686.994995788309,171492.93659656122,434587.3106572479
7688,7687.994995790149,171491.93663641438,434587.3195852041
7689,7688.994995788396,171490.93667627126,434587.32851317525
7690,7689.994995790502,171489.93671612442,434587.3374411613
7691,7690.994995788783,171488.9367559813,434587.3463691361
7692,7691.994995790623,171487.93679583445,434587.35529709235
7693,7692.994995792596,171486.9368356876,434587.3642250635
7694,7693.994995790877,171485.9368755445,434587.3731530383
7695,7694.994995792849,171484.93691539764,434587.38208100945
7696,7695.994995791097,171483.93695525452,434587.3910089806
7697,7696.994995793069,171482.93699510768,434587.3999369517
7698,7697.994995791317,171481.93703496456,434587.4088649228
7699,7698.994995793323,171480.93707481772,434587.4177928977
7700,7699.994995791571,171479.9371146746,434587.4267208688
7701,7700.994995793543,171478.93715452775,434587.4356488399
7702,7701.994995791791,171477.93719438463,434587.44457681105
7703,7702.994995793763,171476.9372342378,434587.45350478217
7704,7703.994995792044,171475.93727409467,434587.462432757
7705,7704.994995794017,171474.93731394783,434587.47136072814
7706,7705.994995788539,171473.93735380843,434587.48028869927
7707,7706.994995794237,171472.93739365786,434587.4892166704
7708,7707.994995788793,171471.93743351847,434587.49814464524
7709,7708.994995794491,171470.9374733679,434587.50707261637
7710,7709.994995789013,171469.9375132285,434587.5160005875
7711,7710.994995794711,171468.93755307794,434587.5249285586
7712,7711.994995789233,171467.93759293854,434587.53385652974
7713,7712.994995794964,171466.93763278797,434587.5427845046
7714,7713.994995789353,171465.93767264858,434587.5517124608
7715,7714.994995791326,171464.93771250173,434587.56064043194
7716,7715.994995789607,171463.93775235862,434587.5695684068
7717,7716.99499579158,171462.93779221177,434587.5784963779
7718,7717.994995789827,171461.93783206865,434587.58742434904
7719,7718.9949957918,171460.9378719218,434587.59635232016
7720,7719.994995790047,171459.9379117787,434587.6052802913
7721,7720.9949957920535,171458.93795163184,434587.61420826614
7722,7721.994995790301,171457.93799148872,434587.62313623726
7723,7722.994995792274,171456.93803134188,434587.6320642084
7724,7723.994995790521,171455.93807119876,434587.6409921795
7725,7724.994995792494,171454.93811105192,434587.64992015064
7726,7725.9949957945,171453.93815090507,434587.6588481255
7727,7726.994995792747,171452.93819076195,434587.6677760966
7728,7727.99499579472,171451.9382306151,434587.67670406774
7729,7728.9949957929675,171450.938270472,434587.68563203886
7730,7729.994995794974,171449.93831032515,434587.6945600137
7731,7730.994995793221,171448.93835018203,434587.70348798484
7732,7731.994995787743,171447.93839004263,434587.71241595596
7733,7732.994995793441,171446.93842989206,434587.7213439271
7734,7733.9949957879635,171445.93846975267,434587.7302718982
7735,7734.994995793694,171444.9385096021,434587.73919987306
7736,7735.994995788216,171443.9385494627,434587.7481278442
7737,7736.994995790189,171442.93858931586,434587.7570558153
7738,7737.994995788436,171441.93862917274,434587.76598378643
7739,7738.994995790409,171440.9386690259,434587.77491175756
7740,7739.99499578869,171439.93870888278,434587.7838397324
7741,7740.99499579053,171438.93874873593,434587.79276768863
7742,7741.9949957887775,171437.93878859282,434587.80169565976
7743,7742.994995790784,171436.93882844597,434587.8106236346
7744,7743.994995789031,171435.93886830285,434587.81955160573
7745,7744.994995791004,171434.938908156,434587.82847957686
7746,7745.994995792977,171433.93894800916,434587.837407548
7747,7746.994995791224,171432.93898786604,434587.8463355191
7748,7747.99499579323,171431.9390277192,434587.85526349396
7749,7748.994995791478,171430.93906757608,434587.8641914651
7750,7749.9949957934505,171429.93910742924,434587.8731194362
7751,7750.994995791698,171428.93914728612,434587.8820474073
7752,7751.994995793704,171427.93918713927,434587.8909753822
7753,7752.994995791952,171426.93922699615,434587.8999033533
7754,7753.994995793924,171425.9392668493,434587.9088313244
7755,7754.994995792172,171424.9393067062,434587.91775929555
7756,7755.994995794144,171423.93934655935,434587.9266872667
7757,7756.9949957887,171422.93938641995,434587.9356152415
7758,7757.994995794398,171421.93942626938,434587.94454321265
7759,7758.99499578892,171420.93946613,434587.9534711838
7760,7759.994995794618,171419.93950597942,434587.9623991549
7761,7760.99499578914,171418.93954584002,434587.971327126
7762,7761.994995794871,171417.93958568946,434587.9802551009
7763,7762.994995789393,171416.93962555006,434587.989183072
7764,7763.994995795091,171415.9396653995,434587.9981110431
7765,7764.994949942188,171414.93971198797,434587.9968981594
7766,7765.99494993971,171413.93976457417,434587.9866431765
7767,7766.99494994449,171412.93981715292,434587.9763882123
7768,7767.994949945737,171411.9398697354,434587.96613322943
7769,7768.9949499432205,171410.9399223216,434587.9558782503
7770,7769.994949940742,171409.9399749078,434587.94562326744
7771,7770.994949938226,171408.94002749398,434587.9353682883
7772,7771.9949499394725,171407.94008007646,434587.92511330545
7773,7772.994949944406,171406.9401326552,434587.9148583263
7774,7773.994949941927,171405.9401852414,434587.90460334346
7775,7774.994949943021,171404.94023782387,434587.8943483755
7776,7775.994949940505,171403.94029041007,434587.88409339637
7777,7776.994949945438,171402.94034298882,434587.87383841723
7778,7777.9949499429595,171401.94039557502,434587.8635834344
7779,7778.994949944168,171400.9404481575,434587.85332845524
7780,7779.99494994169,171399.9405007437,434587.8430734724
7781,7780.994949946623,171398.94055332243,434587.83281849325
7782,7781.9949499441445,171397.94060590863,434587.8225635104
7783,7782.994949945239,171396.9406584911,434587.81230854243
7784,7783.994949942722,171395.9407110773,434587.8020535633
7785,7784.994949940244,171394.9407636635,434587.79179858044
7786,7785.994949941452,171393.94081624597,434587.7815436013
7787,7786.994949946424,171392.94086882472,434587.77128861845
7788,7787.994949943907,171391.94092141092,434587.7610336393
7789,7788.994949941276,171390.94097399712,434587.75077867135
7790,7789.994949942485,171389.9410265796,434587.7405236922
7791,7790.994949940006,171388.9410791658,434587.73026870936
7792,7791.994949944939,171387.94113174453,434587.7200137302
7793,7792.994949946186,171386.941184327,434587.70975874737
7794,7793.99494994367,171385.9412369132,434587.69950376824
7795,7794.994949941191,171384.9412894994,434587.6892487854
7796,7795.99494994601,171383.94134207815,434587.6789938174
7797,7796.994949936043,171382.9413946718,434587.6687388383
7798,7797.994949944739,171381.94144724682,434587.6584838554
7799,7798.994949942223,171380.94149983302,434587.6482288763
7800,7799.994949939744,171379.94155241922,434587.63797389343
7801,7800.994949940953,171378.9416050017,434587.6277189143
7802,7801.994949945924,171377.94165758044,434587.61746393144
7803,7802.994949943255,171376.94171016663,434587.6072089672
7804,7803.994949944502,171375.9417627491,434587.59695398435
7805,7804.994949941985,171374.9418153353,434587.5866990052
7806,7805.994949939507,171373.9418679215,434587.57644402236
7807,7806.99494994444,171372.94192050025,434587.5661890432
7808,7807.994949945687,171371.94197308272,434587.55593406036
7809,7808.9949499431705,171370.94202566892,434587.54567908123
7810,7809.994949940692,171369.94207825512,434587.5354240984
7811,7810.994949945511,171368.94213083386,434587.5251691304
7812,7811.994949939269,171367.9421834238,434587.5149141513
7813,7812.994949944202,171366.94223600253,434587.50465917215
7814,7813.9949499417235,171365.94228858873,434587.4944041893
7815,7814.994949939207,171364.94234117493,434587.48414921016
7816,7815.994949940454,171363.9423937574,434587.4738942273
7817,7816.994949945387,171362.94244633615,434587.46363924816
7818,7817.9949499429085,171361.94249892235,434587.4533842653
7819,7818.994949944003,171360.94255150482,434587.44312929735
7820,7819.994949941486,171359.94260409102,434587.4328743182
7821,7820.994949946457,171358.94265666977,434587.42261933535
7822,7821.994949943941,171357.94270925596,434587.4123643562
7823,7822.994949945188,171356.94276183844,434587.40210937336
7824,7823.994949942518,171355.94281442463,434587.3918544091
7825,7824.99494994004,171354.94286701083,434587.38159942627
7826,7825.994949944973,171353.94291958958,434587.37134444714
7827,7826.99494994622,171352.94297217205,434587.3610894643
7828,7827.994949943703,171351.94302475825,434587.35083448514
7829,7828.994949941225,171350.94307734445,434587.3405795023
7830,7829.994949942434,171349.94312992692,434587.33032452315
7831,7830.994949939955,171348.94318251312,434587.3200695403
7832,7831.994949944774,171347.94323509187,434587.30981457233
7833,7832.994949942257,171346.94328767806,434587.2995595932
7834,7833.994949943504,171345.94334026054,434587.28930461034
7835,7834.994949940988,171344.94339284673,434587.2790496312
7836,7835.994949945959,171343.94344542548,434587.26879464835
7837,7836.994949943442,171342.94349801168,434587.2585396692
7838,7837.994949944689,171341.94355059415,434587.24828468636
7839,7838.99494994202,171340.94360318035,434587.2380297221
7840,7839.994949939542,171339.94365576655,434587.22777473927
7841,7840.994949937025,171338.94370835274,434587.21751976013
7842,7841.994949945722,171337.94376092777,434587.2072647773
7843,7842.994949943205,171336.94381351396,434587.19700979814
7844,7843.994949940727,171335.94386610016,434587.1867548153
7845,7844.994949941935,171334.94391868263,434587.17649983615
7846,7845.994949939457,171333.94397126883,434587.1662448533
7847,7846.9949499442755,171332.94402384758,434587.15598988533
7848,7847.994949945484,171331.94407643005,434587.1457349062
7849,7848.994949943006,171330.94412901625,434587.13547992334
7850,7849.994949940489,171329.94418160245,434587.1252249442
7851,7850.994949945422,171328.9442341812,434587.11496996507
7852,7851.9949499465165,171327.94428676367,434587.1047149971
7853,7852.994949944038,171326.94433934987,434587.09446001425
7854,7853.994949941522,171325.94439193606,434587.0842050351
7855,7854.994949946493,171324.9444445148,434587.07395005226
7856,7855.994949940251,171323.94449710473,434587.0636950731
7857,7856.994949945222,171322.94454968348,434587.05344009027
7858,7857.994949942706,171321.94460226968,434587.04318511114
7859,7858.994949940227,171320.94465485588,434587.0329301283
7860,7859.994949941283,171319.94470743835,434587.02267516404
7861,7860.994949946255,171318.9447600171,434587.0124201812
7862,7861.994949943738,171317.9448126033,434587.00216520205
7863,7862.994949944985,171316.94486518577,434586.9919102192
7864,7863.994949942468,171315.94491777197,434586.98165524006
7865,7864.99494993999,171314.94497035816,434586.9714002572
7866,7865.994949944923,171313.9450229369,434586.96114527807
7867,7866.99494994617,171312.94507551938,434586.9508902952
7868,7867.994949943539,171311.94512810558,434586.94063532725
7869,7868.994949941022,171310.94518069178,434586.9303803481
7870,7869.9949499459935,171309.94523327053,434586.92012536526
7871,7870.994949939752,171308.94528586045,434586.9098703861
7872,7871.994949944723,171307.9453384392,434586.89961540326
7873,7872.994949942206,171306.9453910254,434586.88936042413
7874,7873.994949943453,171305.94544360787,434586.8791054413
7875,7874.994949940784,171304.94549619406,434586.86885047704
7876,7875.994949945755,171303.9455487728,434586.8585954942
7877,7876.994949943239,171302.945601359,434586.84834051505
7878,7877.994949944486,171301.94565394148,434586.8380855322
7879,7878.994949941969,171300.94570652768,434586.82783055305
7880,7879.994949939491,171299.94575911388,434586.8175755702
7881,7880.994949944424,171298.94581169263,434586.80732059106
7882,7881.994949945671,171297.9458642751,434586.7970656082
7883,7882.9949499430395,171296.9459168613,434586.78681064025
7884,7883.994949940523,171295.9459694475,434586.7765556611
7885,7884.994949938045,171294.9460220337,434586.76630067825
7886,7885.994949946703,171293.9460746087,434586.7560456991
7887,7886.994949944225,171292.9461271949,434586.74579071626
7888,7887.994949941555,171291.9461797811,434586.735535752
7889,7888.994949942802,171290.94623236358,434586.72528076917
7890,7889.994949940286,171289.94628494978,434586.71502579004
7891,7890.994949945257,171288.94633752853,434586.7047708072
7892,7891.99494994274,171287.94639011472,434586.69451582804
7893,7892.994949943987,171286.9464426972,434586.6842608452
7894,7893.994949941471,171285.9464952834,434586.67400586605
7895,7894.994949946442,171284.94654786214,434586.6637508832
7896,7895.994949943811,171283.94660044834,434586.65349591523
7897,7896.9949499450195,171282.9466530308,434586.6432409361
7898,7897.994949942503,171281.946705617,434586.63298595697
7899,7898.9949499400245,171280.9467582032,434586.6227309741
7900,7899.994949941233,171279.94681078568,434586.612475995
7901,7900.9949499462045,171278.94686336443,434586.6022210121
7902,7901.994949943688,171277.94691595063,434586.591966033
7903,7902.99494994121,171276.94696853682,434586.5817110501
7904,7903.994949942304,171275.9470211193,434586.57145608217
7905,7904.994949939787,171274.9470737055,434586.56120110303
7906,7905.994949944758,171273.94712628424,434586.5509461202
7907,7906.994949945967,171272.9471788667,434586.54069114104
7908,7907.994949943489,171271.9472314529,434586.5304361582
7909,7908.994949940972,171270.9472840391,434586.52018117905
7910,7909.9949499459435,171269.94733661786,434586.5099261962
7911,7910.994949935824,171268.9473892115,434586.49967123196
7912,7911.99494994452,171267.94744178653,434586.4894162491
7913,7912.994949942004,171266.94749437273,434586.47916126996
7914,7913.994949939525,171265.94754695892,434586.4689062871
7915,7914.994949940734,171264.9475995414,434586.45865130797
7916,7915.994949945705,171263.94765212014,434586.4483963251
7917,7916.994949943074,171262.94770470634,434586.43814135715
7918,7917.994949944283,171261.9477572888,434586.427886378
7919,7918.994949941804,171260.947809875,434586.41763139516
7920,7919.994949939288,171259.9478624612,434586.407376416
7921,7920.994949944259,171258.94791503996,434586.39712143317
7922,7921.994949945468,171257.94796762243,434586.38686645404
7923,7922.9949499429895,171256.94802020863,434586.3766114712
7924,7923.99494994032,171255.94807279482,434586.36635650694
7925,7924.994949945291,171254.94812537357,434586.3561015241
7926,7925.9949499465,171253.94817795604,434586.34584654495
7927,7926.994949944022,171252.94823054224,434586.3355915621
7928,7927.994949941505,171251.94828312844,434586.32533658296
7929,7928.994949939027,171250.94833571464,434586.3150816001
7930,7929.9949499402355,171249.9483882971,434586.30482662097
7931,7930.994949945207,171248.94844087586,434586.2945716381
7932,7931.994822739909,171247.94870529324,434586.2780075073
7933,7932.99482274531,171246.95032191277,434586.2211688198
7934,7933.994822740188,171245.95193854347,434586.16433012113
7935,7934.994822741658,171244.95355516672,434586.10749143735
7936,7935.994822735901,171243.95517179742,434586.05065274984
7937,7936.994822741937,171242.95678841695,434585.99381405115
7938,7937.994822743619,171241.9584050402,434585.93697536364
7939,7938.9948227422165,171240.96002166718,434585.88013666496
7940,7939.994822743686,171239.96163829044,434585.8232979812
7941,7940.994822745368,171238.9632549137,434585.76645929366
7942,7941.994822743119,171237.96487154067,434585.7096206099
7943,7942.994822745435,171236.96648816392,434585.6527819112
7944,7943.994822739678,171235.96810479462,434585.5959432237
7945,7944.994822745714,171234.96972141415,434585.539104525
7946,7945.994822739957,171233.97133804485,434585.4822658375
7947,7946.994822745147,171232.97295466438,434585.4254271537
7948,7947.9948227400255,171231.97457129508,434585.368588455
7949,7948.994822741707,171230.97618791834,434585.3117497675
7950,7949.994822743177,171229.9778045416,434585.2549110837
7951,7950.994822741986,171228.97942116857,434585.1980723813
7952,7951.994822743456,171227.98103779182,434585.14123369753
7953,7952.994822742054,171226.9826544188,434585.08439499885
7954,7953.994822743735,171225.98427104205,434585.02755631134
7955,7954.994822745205,171224.9858876653,434584.97071762756
7956,7955.9948227440145,171223.98750429228,434584.91387892514
7957,7956.994822745484,171222.98912091553,434584.85704024136
7958,7957.994822739727,171221.99073754624,434584.80020155385
7959,7958.9948227457635,171220.99235416576,434584.74336285517
7960,7959.9948227397945,171219.99397079647,434584.6865241714
7961,7960.994822741476,171218.99558741972,434584.6296854839
7962,7961.994822740074,171217.9972040467,434584.5728467852
7963,7962.994822741755,171216.99882066995,434584.5160080977
7964,7963.994822744072,171216.0004372932,434584.459169399
7965,7964.994822741823,171215.00205392018,434584.4023307152
7966,7965.994822743504,171214.00367054343,434584.3454920277
7967,7966.994822741255,171213.0052871704,434584.2886533439
7968,7967.9948227437835,171212.00690379366,434584.2318146415
7969,7968.994822745253,171211.00852041692,434584.1749759577
7970,7969.994822743851,171210.0101370439,434584.11813725904
7971,7970.9948227455325,171209.01175366715,434584.0612985715
7972,7971.9948227395635,171208.01337029785,434584.00445988774
7973,7972.994822745812,171207.01498691738,434583.94762118533
7974,7973.994822739843,171206.01660354808,434583.89078250155
7975,7974.994822741524,171205.01822017133,434583.83394381404
7976,7975.994822740122,171204.0198367983,434583.77710511535
7977,7976.994822741592,171203.02145342156,434583.72026643157
7978,7977.99482274412,171202.02307004482,434583.66342772916
7979,7978.994822741871,171201.0246866718,434583.6065890454
7980,7979.9948227435525,171200.02630329505,434583.54975035787
7981,7980.994822738431,171199.02791992575,434583.4929116592
7982,7981.994822743621,171198.02953654528,434583.4360729754
7983,7982.994822745302,171197.03115316853,434583.3792342879
7984,7983.9948227439,171196.0327697955,434583.3223955892
7985,7984.994822745582,171195.03438641876,434583.2655569017
7986,7985.99482274046,171194.03600304946,434583.208718203
7987,7986.99482274565,171193.037619669,434583.1518795192
7988,7987.994822739893,171192.0392362997,434583.0950408317
7989,7988.994822741362,171191.04085292295,434583.03820214793
7990,7989.994822740172,171190.04246954992,434582.9813634455
7991,7990.994822741642,171189.04408617318,434582.92452476174
7992,7991.994822743958,171188.04570279643,434582.86768606305
7993,7992.994822741921,171187.0473194234,434582.81084737554
7994,7993.994822743391,171186.04893604666,434582.75400869176
7995,7994.994822745707,171185.0505526699,434582.6971699931
7996,7995.99482274367,171184.0521692969,434582.64033130556
7997,7996.9948227453515,171183.05378592014,434582.58349261805
7998,7997.994822743949,171182.05540254712,434582.52665391937
7999,7998.994822745419,171181.05701917037,434582.4698152356
8000,7999.994822739662,171180.05863580108,434582.4129765481
8001,8000.994822745698,171179.0602524206,434582.3561378494
8002,8001.994822739729,171178.0618690513,434582.2992991656
8003,8002.994822742257,171177.06348567456,434582.2424604632
8004,8003.994822740008,171176.06510230154,434582.1856217794
8005,8004.99482274169,171175.0667189248,434582.1287830919
8006,8005.994822744006,171174.06833554804,434582.0719443932
8007,8006.994822741757,171173.06995217502,434582.01510570943
8008,8007.994822743439,171172.07156879827,434581.9582670219
8009,8008.994822745755,171171.07318542153,434581.90142832324
8010,8009.994822743718,171170.0748020485,434581.84458963573
8011,8010.9948227460345,171169.07641867176,434581.78775093704
8012,8011.994822743785,171168.07803529873,434581.73091225326
