datum_tijd,Q
2017-05-03,1222.5686195931034
2017-05-04,1265.462385551724
2017-05-05,1311.9760033931036
2017-05-06,1382.606282813793
2017-05-07,1412.2492876275862
2017-05-08,1392.9284213310345
2017-05-09,1363.8511108586208
2017-05-10,1348.2781298206896
2017-05-11,1374.4863542275862
2017-05-12,1454.702677937931
2017-05-13,1487.029082062069
2017-05-14,1467.6609491931035
2017-05-15,1427.9156835206898
2017-05-16,1396.2461981172414
2017-05-17,1383.738658941379
2017-05-18,1375.598867813793
2017-05-19,1364.6450169793104
2017-05-20,1355.5213740275863
2017-05-21,1340.3110196689656
2017-05-22,1355.185790848276
2017-05-23,1375.677837213793
2017-05-24,1365.512699537931
2017-05-25,1336.6259275724137
2017-05-26,1308.0830363689654
2017-05-27,1273.9982615793103
2017-05-28,1231.5500589724138
2017-05-29,1176.2715997724138
2017-05-30,1149.4652423413793
2017-05-31,1130.189657751724
2017-06-01,1103.8058594413792
2017-06-02,1082.592815627586
2017-06-03,1102.5528513482757
2017-06-04,1113.7184773310344
2017-06-05,1141.8999334275863
2017-06-06,1210.9872348965516
2017-06-07,1311.2810234965518
2017-06-08,1392.1439966344828
2017-06-09,1401.3815706137932
2017-06-10,1374.4735301379312
2017-06-11,1356.2664701172414
2017-06-12,1341.218263096552
2017-06-13,1318.148174762069
2017-06-14,1275.0328806965517
2017-06-15,1221.3712403793102
2017-06-16,1167.994040413793
2017-06-17,1127.5204868448277
2017-06-18,1087.2227565034484
2017-06-19,1053.5925385310345
2017-06-20,1037.2771140344828
2017-06-21,1036.0447755310345
2017-06-22,1030.2493902206897
2017-06-23,1016.7944147724138
2017-06-24,1014.7300079517241
2017-06-25,1006.9190343310344
2017-06-26,992.8804794689654
2017-06-27,973.8953118068965
2017-06-28,970.5126251103449
2017-06-29,983.3887545724139
2017-06-30,997.2102698172414
2017-07-01,1008.7161408137931
2017-07-02,1036.1580032620689
2017-07-03,1116.7129971862068
2017-07-04,1163.762766024138
2017-07-05,1147.2583512482759
2017-07-06,1102.9259951724136
2017-07-07,1078.9272344206897
2017-07-08,1065.1133772413793
2017-07-09,1047.0009528965516
2017-07-10,1022.3453878172414
2017-07-11,998.0369617999999
2017-07-12,997.7776524827586
2017-07-13,1037.144134362069
2017-07-14,1096.3830954413793
2017-07-15,1125.6433139793103
2017-07-16,1128.210214324138
2017-07-17,1099.1231639793102
2017-07-18,1050.4572105448276
2017-07-19,1009.4788315034483
2017-07-20,962.3972451448276
2017-07-21,959.4308380620688
2017-07-22,964.4169771241379
2017-07-23,954.5758676689654
2017-07-24,963.6998708689656
2017-07-25,996.1116540827586
2017-07-26,1047.5604846965518
2017-07-27,1156.5569690206896
2017-07-28,1213.3869672
2017-07-29,1248.2993762413792
2017-07-30,1364.7112754172415
2017-07-31,1413.8014226896553
2017-08-01,1386.6875328689655
2017-08-02,1349.6348765034484
2017-08-03,1351.2513678068965
2017-08-04,1367.6367983275861
2017-08-05,1327.8733775931034
2017-08-06,1295.4684089793102
2017-08-07,1272.123562937931
2017-08-08,1216.2557239586206
2017-08-09,1164.0138663103448
2017-08-10,1116.2125531172414
2017-08-11,1071.942835862069
2017-08-12,1074.119035489655
2017-08-13,1111.3136508965517
2017-08-14,1233.0924131448276
2017-08-15,1400.0504831448275
2017-08-16,1442.8622776068967
2017-08-17,1415.2213631103448
2017-08-18,1375.525194551724
2017-08-19,1358.430265813793
2017-08-20,1357.924333151724
2017-08-21,1349.3068921586207
2017-08-22,1322.2353867827585
2017-08-23,1298.4482125931033
2017-08-24,1261.3655012758622
2017-08-25,1206.1251752551723
2017-08-26,1149.7944848689656
2017-08-27,1096.7024078344828
2017-08-28,1070.7386989310344
2017-08-29,1068.068079937931
2017-08-30,1065.109938262069
2017-08-31,1048.4339893724136
2017-09-01,1023.3059382413793
2017-09-02,998.133999575862
2017-09-03,972.8611084068965
2017-09-04,980.5118615448276
2017-09-05,1012.4515184482758
2017-09-06,1103.6028329310345
2017-09-07,1249.3735798068965
2017-09-08,1339.178237613793
2017-09-09,1332.8693812275862
2017-09-10,1336.5136505793105
2017-09-11,1327.3532402551725
2017-09-12,1286.4130269931036
2017-09-13,1251.1657092068967
2017-09-14,1233.4428227551725
2017-09-15,1221.5598634275864
2017-09-16,1275.1150904
2017-09-17,1422.7213698206897
2017-09-18,1456.7745983482757
2017-09-19,1435.9755092344826
2017-09-20,1410.5878450896553
2017-09-21,1369.245668662069
2017-09-22,1337.5546864689654
2017-09-23,1309.1906564793103
2017-09-24,1269.2093615655174
2017-09-25,1225.7428922206896
2017-09-26,1193.942974827586
2017-09-27,1161.7293093931034
2017-09-28,1129.893590924138
2017-09-29,1098.698024162069
2017-09-30,1081.7477902965518
2017-10-01,1086.9667540551723
2017-10-02,1106.2017301241378
2017-10-03,1113.4873022965517
2017-10-04,1113.9879210689655
2017-10-05,1132.3013806620688
2017-10-06,1178.3563442758623
2017-10-07,1245.7370934758621
2017-10-08,1305.9386928689655
2017-10-09,1334.1199293103448
2017-10-10,1349.1073694689655
2017-10-11,1365.231852724138
2017-10-12,1364.2137778827587
2017-10-13,1367.7554460068966
2017-10-14,1358.4053684965518
2017-10-15,1325.5193109310344
2017-10-16,1275.1561885586207
2017-10-17,1228.9724412137932
2017-10-18,1186.3259396413794
2017-10-19,1145.3584169103449
2017-10-20,1111.8102034827587
2017-10-21,1077.662547262069
2017-10-22,1052.5042958896554
2017-10-23,1032.2889127724138
2017-10-24,1014.7335890724137
2017-10-25,1005.7051010206895
2017-10-26,997.1286858482758
2017-10-27,986.5043378965518
2017-10-28,978.8919304068964
2017-10-29,992.2747505793103
2017-10-30,970.8175866827586
2017-10-31,964.1442160275861
2017-11-01,986.0476538827587
2017-11-02,1009.0048943586206
2017-11-03,1028.0062859655172
2017-11-04,1037.2083597931032
2017-11-05,1041.1998576965518
2017-11-06,1024.1018674068966
2017-11-07,1025.5988981793103
2017-11-08,1046.8555730275862
2017-11-09,1069.5426236689655
2017-11-10,1096.5930959655173
2017-11-11,1131.3813829931034
2017-11-12,1147.8047569
2017-11-13,1159.2797214896552
2017-11-14,1185.7369326344829
2017-11-15,1341.1389597448276
2017-11-16,1693.1522743413793
2017-11-17,1956.801319227586
2017-11-18,1932.900177641379
2017-11-19,1770.3839995172414
2017-11-20,1630.8047266689655
2017-11-21,1547.7897327724138
2017-11-22,1519.7168161
2017-11-23,1530.6465525586207
2017-11-24,1558.3671658551723
2017-11-25,1580.8782681310345
2017-11-26,1593.2084110275862
2017-11-27,1585.748889448276
2017-11-28,1647.6653871551723
2017-11-29,1855.066140337931
2017-11-30,2054.5415009551725
2017-12-01,2215.896826124138
2017-12-02,2231.626351937931
2017-12-03,2139.9301706689653
2017-12-04,2011.394430213793
2017-12-05,1888.122344
2017-12-06,1758.2144084896552
2017-12-07,1665.0761458
2017-12-08,1608.5842723793103
2017-12-09,1604.8721233724139
2017-12-10,1599.5668849413794
2017-12-11,1620.3111100689655
2017-12-12,1668.7340837586207
2017-12-13,1816.9394481000002
2017-12-14,2316.2912825
2017-12-15,2821.375449537931
2017-12-16,3103.5156400827586
2017-12-17,3287.352456455172
2017-12-18,3384.5512677655174
2017-12-19,3357.375602827586
2017-12-20,3213.8015102068966
2017-12-21,2973.112259151724
2017-12-22,2744.6798760827587
2017-12-23,2614.675883958621
2017-12-24,2528.384270710345
2017-12-25,2444.5161604206896
2017-12-26,2369.0727187172415
2017-12-27,2281.440766317241
2017-12-28,2169.4287108965514
2017-12-29,2069.859819413793
2017-12-30,2022.5486127517242
2017-12-31,2018.6328891827584
2018-01-01,2025.6186852206897
2018-01-02,2208.3439436000003
2018-01-03,2611.55648237931
2018-01-04,3101.846541524138
2018-01-05,3554.722757275862
2018-01-06,3925.2164718758618
2018-01-07,4235.360302806897
2018-01-08,4556.45977242069
2018-01-09,4867.372147710345
2018-01-10,5052.836176689655
2018-01-11,4901.027838703448
2018-01-12,4460.414874117242
2018-01-13,3903.4565429310346
2018-01-14,3384.2745454
2018-01-15,2976.5679215379314
2018-01-16,2645.249812334483
2018-01-17,2433.762454558621
2018-01-18,2337.370524703448
2018-01-19,2440.2849357103446
2018-01-20,2686.3043617448275
2018-01-21,3014.8844001931034
2018-01-22,3335.446262117241
2018-01-23,3647.849927531034
2018-01-24,3844.0153116413794
2018-01-25,3913.121600572414
2018-01-26,4059.115737793103
2018-01-27,4338.823784386207
2018-01-28,4570.265204206897
2018-01-29,4621.865396006897
2018-01-30,4379.1340316000005
2018-01-31,3997.4619140344826
2018-02-01,3622.7345483655176
2018-02-02,3328.4503383862066
2018-02-03,3207.762675803448
2018-02-04,3241.0887845172415
2018-02-05,3257.3390270448276
2018-02-06,3154.9144126206897
2018-02-07,2951.9383249724137
2018-02-08,2702.2178155931033
2018-02-09,2471.5305361793103
2018-02-10,2266.924690151724
2018-02-11,2108.0330296482757
2018-02-12,1993.158347951724
2018-02-13,1913.3955281241379
2018-02-14,1855.1783994965517
2018-02-15,1794.9965535034482
2018-02-16,1732.1795737448276
2018-02-17,1675.7256676413792
2018-02-18,1629.462383862069
2018-02-19,1631.2740714344827
2018-02-20,1713.6388300896551
2018-02-21,1854.573647124138
2018-02-22,1922.9631939310343
2018-02-23,1907.7214794482759
2018-02-24,1851.1100577724137
2018-02-25,1784.0917548172415
2018-02-26,1707.2564149931036
2018-02-27,1630.1191061103448
2018-02-28,1549.2906831103448
2018-03-01,1476.1948612241379
2018-03-02,1431.4306792068965
2018-03-03,1405.2062558068967
2018-03-04,1393.1091687103449
2018-03-05,1383.7818259172413
2018-03-06,1376.7525981241379
2018-03-07,1382.3060106172413
2018-03-08,1392.5183391517241
2018-03-09,1399.8150852413794
2018-03-10,1415.9810873724139
2018-03-11,1441.4398605586207
2018-03-12,1470.6572239206896
2018-03-13,1494.540105662069
2018-03-14,1509.0222395586206
2018-03-15,1579.6262738344828
2018-03-16,1658.0059393793103
2018-03-17,1716.2617253448277
2018-03-18,1752.5997828689656
2018-03-19,1768.8319743172415
2018-03-20,1734.992349937931
2018-03-21,1666.568765186207
2018-03-22,1609.426759475862
2018-03-23,1565.2834726689655
2018-03-24,1530.9566178965517
2018-03-25,1500.0677431448275
2018-03-26,1479.096636975862
2018-03-27,1464.290602337931
2018-03-28,1445.7976485586207
2018-03-29,1425.4768832344828
2018-03-30,1422.3917749793104
2018-03-31,1434.4910239448275
2018-04-01,1493.3652402344828
2018-04-02,1571.3999353103447
2018-04-03,1633.1933880275863
2018-04-04,1655.1644977724138
2018-04-05,1660.6121295172413
2018-04-06,1647.3972479793104
2018-04-07,1641.3342082965517
2018-04-08,1666.607868951724
2018-04-09,1650.5978701310344
2018-04-10,1595.214891751724
2018-04-11,1539.584977
2018-04-12,1524.8781955344828
2018-04-13,1519.0706002827587
2018-04-14,1519.263205686207
2018-04-15,1505.200658413793
2018-04-16,1533.6807592551725
2018-04-17,1582.4562751586209
2018-04-18,1544.5508916206898
2018-04-19,1486.7028268896552
2018-04-20,1443.4485451931037
2018-04-21,1413.810535862069
2018-04-22,1390.1952603586208
2018-04-23,1374.7914905931034
2018-04-24,1380.0070120206894
2018-04-25,1377.2621128827586
2018-04-26,1375.2988652827585
2018-04-27,1380.3671156448277
2018-04-28,1384.1939332103448
2018-04-29,1382.7007350827585
2018-04-30,1392.4333803551724
2018-05-01,1407.2639193103448
2018-05-02,1416.3815665310344
2018-05-03,1418.5348742482759
2018-05-04,1394.3022873724137
2018-05-05,1373.017819827586
2018-05-06,1358.6781257517243
2018-05-07,1342.2072330413794
2018-05-08,1326.5786974275861
2018-05-09,1307.5915155103448
2018-05-10,1278.227087862069
2018-05-11,1257.1801068689656
2018-05-12,1253.7788036896552
2018-05-13,1269.633004462069
2018-05-14,1304.2216619241378
2018-05-15,1362.0624182965519
2018-05-16,1377.7520037586207
2018-05-17,1406.1370149586207
2018-05-18,1435.5390380413794
2018-05-19,1437.8836559862068
2018-05-20,1444.995792262069
2018-05-21,1449.7639267793104
2018-05-22,1436.9986558758621
2018-05-23,1417.4484594068965
2018-05-24,1398.7641886689655
2018-05-25,1381.1127930551722
2018-05-26,1368.616350710345
2018-05-27,1375.0063806137932
2018-05-28,1383.2623881586208
2018-05-29,1372.514021324138
2018-05-30,1364.0794290068966
2018-05-31,1353.653300813793
2018-06-01,1342.4924675034483
2018-06-02,1376.0453175310345
2018-06-03,1469.5524741655174
2018-06-04,1616.6161478689655
2018-06-05,1609.3526233034484
2018-06-06,1512.1925617206896
2018-06-07,1437.595509462069
2018-06-08,1398.8584248689656
2018-06-09,1386.8503721724137
2018-06-10,1392.9225561034482
2018-06-11,1428.8293385
2018-06-12,1464.2064338275861
2018-06-13,1490.9650403275862
2018-06-14,1577.128036613793
2018-06-15,1698.3047000068966
2018-06-16,1672.945325137931
2018-06-17,1630.7248972965517
2018-06-18,1620.6474550965518
2018-06-19,1581.5327565551725
2018-06-20,1508.1517334068965
2018-06-21,1437.5770852689654
2018-06-22,1398.3314974275863
2018-06-23,1366.8316658896551
2018-06-24,1323.9662755931035
2018-06-25,1285.5353060551724
2018-06-26,1248.9438414034482
2018-06-27,1212.9668289724136
2018-06-28,1181.0141459724136
2018-06-29,1141.147659189655
2018-06-30,1099.580619524138
2018-07-01,1068.2505472137932
2018-07-02,1036.0444125517242
2018-07-03,1005.2824126
2018-07-04,985.4488939034482
2018-07-05,975.0815197586206
2018-07-06,959.6237340068965
2018-07-07,957.015524537931
2018-07-08,970.1793133310346
2018-07-09,1002.4069670689655
2018-07-10,1047.4230299448275
2018-07-11,1066.7533111172413
2018-07-12,1070.025660110345
2018-07-13,1055.2912310620688
2018-07-14,1014.7991793448276
2018-07-15,961.0002122965517
2018-07-16,938.2151749172415
2018-07-17,908.1060053103449
2018-07-18,882.5120583448276
2018-07-19,864.3274647793104
2018-07-20,852.2177931586207
2018-07-21,841.3194578137931
2018-07-22,830.1217993310345
2018-07-23,819.735665475862
2018-07-24,809.4991832137931
2018-07-25,807.6995212551724
2018-07-26,825.1602849137931
2018-07-27,836.8109742551724
2018-07-28,822.5525637793104
2018-07-29,807.9515956620689
2018-07-30,778.9872484758621
2018-07-31,765.6854589827586
2018-08-01,751.6132494137931
2018-08-02,742.2501540275862
2018-08-03,725.6054519448276
2018-08-04,715.1055155241379
2018-08-05,707.3331711931035
2018-08-06,683.9953101241379
2018-08-07,672.2192405448276
2018-08-08,667.4809030896552
2018-08-09,666.0100695241379
2018-08-10,675.9311681655172
2018-08-11,686.3353079586208
2018-08-12,670.5862080068965
2018-08-13,656.6250378827586
2018-08-14,671.4517206896552
2018-08-15,689.9093099379311
2018-08-16,690.8764127724139
2018-08-17,689.9954460827587
2018-08-18,676.7755786689655
2018-08-19,678.2969582413793
2018-08-20,659.8984161034483
2018-08-21,647.6905564827586
2018-08-22,640.5684121655172
2018-08-23,642.2579627482759
2018-08-24,643.4131715310345
2018-08-25,655.2536575724138
2018-08-26,652.8095896344828
2018-08-27,638.6233786965516
2018-08-28,639.349098937931
2018-08-29,643.9035873103448
2018-08-30,661.4936916137931
2018-08-31,682.8755794896551
2018-09-01,696.2340732689656
2018-09-02,693.8729654413794
2018-09-03,672.0847595103448
2018-09-04,667.8057976689655
2018-09-05,681.3097914827586
2018-09-06,724.2628324758621
2018-09-07,782.7430402413794
2018-09-08,831.3481467793104
2018-09-09,826.666627062069
2018-09-10,801.3555216827586
2018-09-11,783.2029635103448
2018-09-12,776.3725681103449
2018-09-13,769.4177396413793
2018-09-14,762.253319724138
2018-09-15,749.8106299034483
2018-09-16,730.8338042689655
2018-09-17,701.3695925517242
2018-09-18,693.7999335655173
2018-09-19,702.7103514896552
2018-09-20,701.685868324138
2018-09-21,711.1828293310344
2018-09-22,718.6499305517241
2018-09-23,699.176486475862
2018-09-24,695.8952111862069
2018-09-25,714.910657437931
2018-09-26,740.2696701103448
2018-09-27,763.371045186207
2018-09-28,759.9702159586207
2018-09-29,747.4309020068966
2018-09-30,738.4130849000001
2018-10-01,728.9632514275862
2018-10-02,721.6982777655173
2018-10-03,717.6784836896552
2018-10-04,701.7762091862069
2018-10-05,685.2201268206896
2018-10-06,678.3150962413794
2018-10-07,684.5780975413793
2018-10-08,696.0810334827586
2018-10-09,711.7430694931035
2018-10-10,711.4237247310346
2018-10-11,703.3324854
2018-10-12,697.5318671931035
2018-10-13,685.313856924138
2018-10-14,666.1504169931035
2018-10-15,654.2317264689656
2018-10-16,643.2908954206896
2018-10-17,633.0920036482759
2018-10-18,630.8736627103449
2018-10-19,614.6283526827586
2018-10-20,597.4850305068966
2018-10-21,584.9286078344828
2018-10-22,579.8919989999999
2018-10-23,589.6006802482758
2018-10-24,601.1965537517241
2018-10-25,594.2258201344828
2018-10-26,600.3494463931034
2018-10-27,602.6422054827586
2018-10-28,575.3692396413793
2018-10-29,555.9167540068966
2018-10-30,579.6547560068965
2018-10-31,616.0443506068965
2018-11-01,620.4147647034482
2018-11-02,641.826968737931
2018-11-03,663.2219313655172
2018-11-04,654.8529692689656
2018-11-05,645.1940042689655
2018-11-06,651.0826946758621
2018-11-07,657.879102462069
2018-11-08,653.3964174206897
2018-11-09,629.8128384896552
2018-11-10,616.9327674965517
2018-11-11,611.4086261034482
2018-11-12,617.126764586207
2018-11-13,630.6213470448276
2018-11-14,650.609378862069
2018-11-15,663.0705561655172
2018-11-16,688.886617537931
2018-11-17,674.6524786896553
2018-11-18,653.7533842965516
2018-11-19,619.2492137827586
2018-11-20,617.1475236965517
2018-11-21,601.516068137931
2018-11-22,593.8706142551724
2018-11-23,588.151366386207
2018-11-24,583.2618479655173
2018-11-25,574.3136585448275
2018-11-26,578.4499950413793
2018-11-27,583.7168845034482
2018-11-28,590.356537962069
2018-11-29,591.2482302103449
2018-11-30,594.7568893310345
2018-12-01,599.6686518103448
2018-12-02,603.9610325241379
2018-12-03,625.2503843586206
2018-12-04,664.752345786207
2018-12-05,702.1674473241379
2018-12-06,807.9430406
2018-12-07,1035.5926219517241
2018-12-08,1204.290960986207
2018-12-09,1273.8116378896552
2018-12-10,1278.9138545620688
2018-12-11,1305.6830430827586
2018-12-12,1399.0044168448276
2018-12-13,1445.252722113793
2018-12-14,1442.2853751172413
2018-12-15,1411.9447492000002
2018-12-16,1361.3499266896551
2018-12-17,1301.9694465965517
2018-12-18,1239.4148152206897
2018-12-19,1181.377412851724
2018-12-20,1124.3585542241378
2018-12-21,1078.2091065551724
2018-12-22,1082.2100047931035
2018-12-23,1126.0960664655172
2018-12-24,1253.1062087862067
2018-12-25,1440.452105886207
2018-12-26,1695.1033094
2018-12-27,1978.631667586207
2018-12-28,2146.127392544827
2018-12-29,2151.146443903448
2018-12-30,1995.8944386758621
2018-12-31,1800.0190985655174
2019-01-01,1634.5218640689657
2019-01-02,1520.4837352206896
2019-01-03,1447.9359900413795
2019-01-04,1400.0186843310344
2019-01-05,1367.3546917034485
2019-01-06,1350.5800526344829
2019-01-07,1337.7351567931037
2019-01-08,1365.266732462069
2019-01-09,1405.2573662206896
2019-01-10,1441.9404001448274
2019-01-11,1493.9360873517242
2019-01-12,1509.0103061655172
2019-01-13,1504.7579716896553
2019-01-14,1520.3116000896553
2019-01-15,1607.7728280827587
2019-01-16,1789.2259993103448
2019-01-17,2077.5491169172415
2019-01-18,2334.6756188379313
2019-01-19,2311.9468110068965
2019-01-20,2103.844783786207
2019-01-21,1907.1628309103448
2019-01-22,1756.7201314896552
2019-01-23,1628.6795207931034
2019-01-24,1521.5377921448276
2019-01-25,1450.0685487034484
2019-01-26,1416.4597819931034
2019-01-27,1393.0382921793102
2019-01-28,1378.933146862069
2019-01-29,1388.9356765448276
2019-01-30,1432.4398479172414
2019-01-31,1499.324488924138
2019-02-01,1550.561726537931
2019-02-02,1547.6702751827586
2019-02-03,1483.6975896000001
2019-02-04,1463.3830827793104
2019-02-05,1482.3696532034485
2019-02-06,1517.7613565931035
2019-02-07,1517.3175856413793
2019-02-08,1487.5922076000002
2019-02-09,1455.2890893793103
2019-02-10,1442.1482125724137
2019-02-11,1494.449787827586
2019-02-12,1644.0313080689655
2019-02-13,1912.804759958621
2019-02-14,2074.3795948103448
2019-02-15,2031.4415342
2019-02-16,1913.722900462069
2019-02-17,1762.662830875862
2019-02-18,1617.093761013793
2019-02-19,1539.139595448276
2019-02-20,1502.0687121172414
2019-02-21,1476.4781290827586
2019-02-22,1450.875776937931
2019-02-23,1412.6043986689654
2019-02-24,1376.8993922275863
2019-02-25,1339.453236862069
2019-02-26,1307.3533833586207
2019-02-27,1275.5550099172415
2019-02-28,1243.2845959689655
2019-03-01,1218.2257888965516
2019-03-02,1190.6896599793104
2019-03-03,1185.2195255034483
2019-03-04,1200.7290285586207
2019-03-05,1239.5637830689657
2019-03-06,1313.8993811103448
2019-03-07,1376.2271846344827
2019-03-08,1415.1480534827585
2019-03-09,1461.5455818482758
2019-03-10,1516.1071213586208
2019-03-11,1549.6253142206895
2019-03-12,1559.4633706965517
2019-03-13,1626.2101386000002
2019-03-14,1751.8887274068966
2019-03-15,1888.001657751724
2019-03-16,2027.2123644482758
2019-03-17,2292.0398605172413
2019-03-18,2777.9602774758623
2019-03-19,3243.9926572206896
2019-03-20,3425.7695514827587
2019-03-21,3283.8845248551725
2019-03-22,2938.2232354000002
2019-03-23,2539.827576158621
2019-03-24,2195.3609862965513
2019-03-25,1952.5176997965518
2019-03-26,1811.302623365517
2019-03-27,1701.949587448276
2019-03-28,1609.862001648276
2019-03-29,1532.8737953448276
2019-03-30,1473.5362674586208
2019-03-31,1427.9972327448274
2019-04-01,1387.7212604551726
2019-04-02,1366.198269124138
2019-04-03,1339.9697470275862
2019-04-04,1304.5687575172415
2019-04-05,1277.4676455172414
2019-04-06,1275.767223772414
2019-04-07,1295.9509125172412
2019-04-08,1316.9137256827587
2019-04-09,1333.0497059586207
2019-04-10,1327.559382648276
2019-04-11,1311.968275951724
2019-04-12,1309.1132407310345
2019-04-13,1315.1602840551725
2019-04-14,1303.5846156344828
2019-04-15,1276.634878448276
2019-04-16,1250.9928492724139
2019-04-17,1239.7629554137932
2019-04-18,1213.839656151724
2019-04-19,1185.098142986207
2019-04-20,1165.9356605034482
2019-04-21,1141.2753804689655
2019-04-22,1114.7935134896552
2019-04-23,1078.6423407034483
2019-04-24,1056.2669129206897
2019-04-25,1049.2976326344829
2019-04-26,1047.914597848276
2019-04-27,1051.6033261275861
2019-04-28,1060.973407062069
2019-04-29,1065.4737338896553
2019-04-30,1083.780201951724
2019-05-01,1124.416828924138
2019-05-02,1164.2568947862069
2019-05-03,1196.5389305206897
2019-05-04,1206.188283048276
2019-05-05,1192.5893143862068
2019-05-06,1165.6656543793104
2019-05-07,1141.845810048276
2019-05-08,1141.7342903931035
2019-05-09,1149.8284094344829
2019-05-10,1158.9645464206897
2019-05-11,1165.0492448068967
2019-05-12,1199.6728971172413
2019-05-13,1331.9984071655174
2019-05-14,1527.3160657413794
2019-05-15,1568.8757880482758
2019-05-16,1484.3020625172414
2019-05-17,1423.2032360965516
2019-05-18,1378.0943586827586
2019-05-19,1346.0779875793103
2019-05-20,1312.8256540413793
2019-05-21,1283.8775205103448
2019-05-22,1269.4428643862068
2019-05-23,1299.8293809655172
2019-05-24,1490.0636554379312
2019-05-25,1852.0473826827586
2019-05-26,2032.5751388275864
2019-05-27,2004.6039706448278
2019-05-28,1886.840827151724
2019-05-29,1762.1332376482758
2019-05-30,1665.6235932413795
2019-05-31,1593.4893117034483
2019-06-01,1552.2932383379311
2019-06-02,1524.8267468068966
2019-06-03,1511.7692593655172
2019-06-04,1505.1180353103448
2019-06-05,1474.1352370275863
2019-06-06,1432.7373728206896
2019-06-07,1408.6602344
2019-06-08,1414.780113434483
2019-06-09,1404.149221186207
2019-06-10,1394.5456483379312
2019-06-11,1398.2705253310346
2019-06-12,1402.4087484827587
2019-06-13,1412.9944722068965
2019-06-14,1445.4420308275862
2019-06-15,1502.7796983551723
2019-06-16,1553.1111010482757
2019-06-17,1567.8427449310345
2019-06-18,1571.3966773586208
2019-06-19,1570.5291699310346
2019-06-20,1587.1962384482758
2019-06-21,1597.8144776206898
2019-06-22,1581.772857062069
2019-06-23,1566.4835728551725
2019-06-24,1561.6653701034484
2019-06-25,1560.8752308689657
2019-06-26,1566.519228337931
2019-06-27,1541.2450074310345
2019-06-28,1506.9160770344827
2019-06-29,1467.3272898
2019-06-30,1445.8757886551723
2019-07-01,1419.573651275862
2019-07-02,1395.7657301931033
2019-07-03,1373.9330592413792
2019-07-04,1354.086543475862
2019-07-05,1332.4504809448276
2019-07-06,1322.4107707931034
2019-07-07,1317.408564262069
2019-07-08,1301.0499965103447
2019-07-09,1281.2474390793104
2019-07-10,1273.3703891172413
2019-07-11,1275.0314622103447
2019-07-12,1274.3761163448276
2019-07-13,1268.1653438689655
2019-07-14,1259.9332014689655
2019-07-15,1258.1361682344827
2019-07-16,1255.1241768344828
2019-07-17,1236.7784728275863
2019-07-18,1198.074212227586
2019-07-19,1164.0937911310345
2019-07-20,1145.3296605241378
2019-07-21,1126.5186288482757
2019-07-22,1115.2066138137932
2019-07-23,1090.1144409758622
2019-07-24,1057.5797430344828
2019-07-25,1030.1120029862068
2019-07-26,972.4251100206897
2019-07-27,959.6469757517242
2019-07-28,951.7188326275862
2019-07-29,940.3429992103447
2019-07-30,938.5414455379309
2019-07-31,962.8179372413792
2019-08-01,1034.3640974999998
2019-08-02,1094.3303101620688
2019-08-03,1136.094418427586
2019-08-04,1160.9546166827588
2019-08-05,1141.9836593448276
2019-08-06,1104.1311683931035
2019-08-07,1073.9546244965518
2019-08-08,1042.0421438068965
2019-08-09,1012.4954164482757
2019-08-10,1022.6833168965518
2019-08-11,1075.8751641793103
2019-08-12,1128.6000025586206
2019-08-13,1152.7035172206897
2019-08-14,1140.952929175862
2019-08-15,1126.1866278827586
2019-08-16,1132.8444950689657
2019-08-17,1133.4789003517242
2019-08-18,1134.0308399931034
2019-08-19,1142.5711518724138
2019-08-20,1155.6637827517243
2019-08-21,1136.1444832137931
2019-08-22,1106.3179990931035
2019-08-23,1084.8488939310344
2019-08-24,1087.7653110965516
2019-08-25,1152.647727862069
2019-08-26,1249.398406413793
2019-08-27,1301.8177994137932
2019-08-28,1301.6027570206898
2019-08-29,1271.0456332758622
2019-08-30,1234.3487575655172
2019-08-31,1192.1935135241379
2019-09-01,1151.6295241034484
2019-09-02,1126.9129706551723
2019-09-03,1113.8190228206897
2019-09-04,1096.5894422206898
2019-09-05,1068.5740663931035
2019-09-06,1044.6817904068967
2019-09-07,1023.9390420206897
2019-09-08,1003.4303430413793
2019-09-09,989.7517846206896
2019-09-10,982.5850966827587
2019-09-11,976.6202741517242
2019-09-12,980.1198583310344
2019-09-13,999.7842705965518
2019-09-14,1031.6062888689655
2019-09-15,1037.571388489655
2019-09-16,1022.3752493310344
2019-09-17,994.430341637931
2019-09-18,971.7189723724138
2019-09-19,934.5316922482757
2019-09-20,912.4009032551724
2019-09-21,890.7333072827586
2019-09-22,868.6291776413793
2019-09-23,845.665455337931
2019-09-24,836.9091797965517
2019-09-25,831.0122803310345
2019-09-26,835.5887603655173
2019-09-27,856.0899002448276
2019-09-28,885.7831663034483
2019-09-29,902.4764246655172
2019-09-30,933.5605549517243
2019-10-01,958.6620754068966
2019-10-02,992.0510272689655
2019-10-03,1010.5472126275861
2019-10-04,988.9619268482758
2019-10-05,961.8495235586206
2019-10-06,935.2566945931035
2019-10-07,931.8479312827586
2019-10-08,973.6364869034481
2019-10-09,1027.3762748689655
2019-10-10,1090.017721372414
2019-10-11,1165.7598590827588
2019-10-12,1266.3019228413793
2019-10-13,1343.631584096552
2019-10-14,1404.2361437310344
2019-10-15,1425.0669542413793
2019-10-16,1378.7186628448276
2019-10-17,1327.3072457862067
2019-10-18,1294.1677254
2019-10-19,1258.7225915793103
